    title,release_year,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
Dragons: Rescue Riders: Secrets of the Songwing,2020,46,"['animation', 'action', 'comedy', 'family', 'fantasy']",['US'],,tt12599350,5.1,175.0,13.962,8.0
Bert Kreischer: Hey Big Boy,2020,62,['comedy'],['US'],,tt11810424,7.0,1913.0,4.051,7.2
Legacy of Lies,2020,101,"['thriller', 'action']","['UA', 'GB', 'US', 'NL', 'PL']",,tt6834916,5.0,3307.0,15.053,5.6
Lady Driver,2020,104,"['drama', 'sport']",['US'],,tt7562334,5.8,1463.0,7.608,6.3
Captain Underpants: Mega Blissmas,2020,46,"['comedy', 'animation', 'family']",['US'],,tt13411948,5.3,155.0,13.865,5.7
Hard Kill,2020,98,"['thriller', 'action']",['US'],,tt11656172,3.4,19728.0,18.56,5.1
Work It,2020,93,"['music', 'comedy']",['US'],,tt10276470,6.1,12828.0,18.729,7.7
If Anything Happens I Love You,2020,12,['drama'],['US'],,,,,14.24,7.8
Residue,2020,90,['drama'],['US'],,tt11568878,6.5,570.0,2.932,5.3
Feel the Beat,2020,107,"['drama', 'comedy', 'family']","['CA', 'US']",,tt10714856,6.3,10749.0,16.453,7.7
Debt Collectors,2020,97,"['comedy', 'action']",['US'],,tt10933680,5.7,4230.0,19.304,6.1
All Together Now,2020,92,['drama'],['US'],,tt3155342,6.5,4182.0,7.74,6.8
Coffee & Kareem,2020,88,"['action', 'comedy', 'crime']",['US'],,tt9898858,5.1,13469.0,9.863,5.5
Tom Segura: Ball Hog,2020,70,['comedy'],['US'],,tt11861072,7.3,2848.0,3.795,6.8
Offering to the Storm,2020,139,"['crime', 'thriller', 'european']","['DE', 'ES']",,tt7304824,6.2,6215.0,35.645,6.5
Wheels of Fortune,2020,107,['comedy'],['US'],,tt9735976,5.3,777.0,3.37,5.3
Jo Koy: In His Elements,2020,55,['comedy'],['US'],,tt12357266,5.4,469.0,3.209,5.6
The F**k-It List,2020,103,['comedy'],['US'],,tt8145202,5.1,5866.0,10.041,6.2
Jerry Seinfeld: 23 Hours to Kill,2020,60,['comedy'],['US'],,tt12117854,6.7,5061.0,4.084,6.2
The Speed Cubers,2020,39,['documentation'],['US'],,,,,7.319,7.6
Larry the Cable Guy: Remain Seated,2020,67,['comedy'],['US'],,tt11464488,6.6,258.0,2.693,5.5
Into the Beat,2020,102,"['drama', 'music', 'romance', 'european']",['DE'],,tt10662234,5.3,1313.0,6.735,6.4
Jezebel,2020,88,['drama'],['US'],,tt7103742,6.9,1304.0,1.762,6.6
Dave Chappelle: The Kennedy Center Mark Twain Prize,2020,86,['comedy'],['US'],,,,,5.528,7.4
Mucho Mucho Amor: The Legend of Walter Mercado,2020,96,['documentation'],['US'],,tt11378264,7.3,3251.0,11.019,7.4
The Main Event,2020,102,"['comedy', 'action', 'family', 'fantasy', 'sport']",['US'],,tt10540242,4.8,2279.0,13.508,6.7
Operation Christmas Drop,2020,95,"['romance', 'comedy', 'family']",['US'],,tt13236566,5.8,11329.0,14.686,6.5
Dragon Rider,2020,100,"['family', 'fantasy', 'animation', 'comedy', 'european']","['ES', 'BE', 'DE']",,tt7080422,5.6,1522.0,15.265,7.3
Best of Stand-up 2020,2020,76,['comedy'],['US'],,tt13649688,5.4,601.0,3.282,5.6
The Christmas Chronicles: Part Two,2020,112,"['comedy', 'family', 'fantasy']",['US'],,tt11057644,6.0,29280.0,45.05,6.6
The Last Days of American Crime,2020,149,"['crime', 'thriller', 'action', 'drama', 'scifi']",['US'],,tt1552211,3.7,11227.0,8.27,6.6
Ainu Mosir,2020,84,['drama'],"['JP', 'US', 'CN']",,tt9140354,6.6,231.0,2.718,7.0
A California Christmas,2020,106,"['romance', 'comedy', 'drama']",['US'],,tt13055780,5.8,9721.0,9.156,6.4
Picture a Scientist,2020,97,['documentation'],['US'],,,,,4.286,7.5
Seized,2020,85,"['thriller', 'action']",['US'],,tt7221772,5.2,2173.0,10.36,6.6
Roped,2020,90,"['romance', 'family', 'comedy', 'drama']",['US'],,tt8523028,5.4,1391.0,5.927,6.3
Marc Maron: End Times Fun,2020,71,"['comedy', 'documentation']",['US'],,tt11810418,6.8,1906.0,4.63,7.0
Murder to Mercy - The Cyntoia Brown Story,2020,96,['documentation'],['US'],,tt9050898,6.3,2693.0,9.003,7.1
"The Witcher Bestiary Season 1, Part 2",2020,10,['documentation'],['US'],,,,,4.535,4.9
Felix Lobrecht: Hype,2020,59,['comedy'],['DE'],,tt13262150,5.8,250.0,1.171,6.7
The Scary House,2020,100,"['thriller', 'fantasy', 'drama', 'family', 'horror', 'european']","['AT', 'DE']",,tt9654108,5.4,3712.0,7.903,5.7
The 2nd,2020,93,"['action', 'drama']",['US'],,tt11697484,3.8,8494.0,10.45,5.6
John Was Trying to Contact Aliens,2020,16,['documentation'],['US'],,,,,3.639,6.4
LA Originals,2020,92,['documentation'],"['US', 'AR']",,tt12027020,7.2,1800.0,9.054,7.1
Rogue Warfare: Death of a Nation,2020,103,"['action', 'war']",['US'],,tt7983744,3.4,370.0,3.537,4.8
Asphalt Burning,2020,100,"['action', 'comedy', 'european']","['DE', 'NO']",,tt6527456,5.1,2279.0,18.93,5.4
Lingua Franca,2020,95,['drama'],"['PH', 'US']",,tt8943224,6.5,671.0,1.985,6.1
Isi & Ossi,2020,113,"['romance', 'comedy']",['DE'],,tt9806322,6.4,8221.0,18.018,7.0
Fatal Affair,2020,89,['thriller'],['US'],,,,,18.035,5.7
Ben Platt: Live from Radio City Music Hall,2020,85,"['documentation', 'music']",['US'],,,,,7.739,8.1
Chris D'Elia: No Pain,2020,55,['comedy'],['US'],,tt11987296,5.9,1772.0,2.156,6.6
All Day and a Night,2020,121,['drama'],['US'],,tt3993886,5.9,3627.0,8.057,6.2
Tom Papa: You're Doing Great!,2020,60,['comedy'],['US'],,tt11177308,7.2,844.0,4.92,6.1
Sarah Cooper: Everything's Fine,2020,49,['comedy'],['US'],,tt12882062,5.5,1708.0,4.472,5.3
A Babysitter's Guide to Monster Hunting,2020,94,"['fantasy', 'comedy', 'family']",['US'],,tt4844150,5.4,4067.0,66.921,6.2
Bobbleheads: The Movie,2020,82,"['comedy', 'family', 'animation']",['US'],,tt13292206,2.4,349.0,17.987,5.6
Secrets of the Saqqara Tomb,2020,113,"['documentation', 'history']","['EG', 'US']",,tt13150630,7.2,6189.0,19.701,7.4
Wish Upon a Unicorn,2020,93,"['fantasy', 'family']",['US'],,tt10798660,5.4,176.0,28.467,7.1
Dolly Parton's Christmas on the Square,2020,98,"['comedy', 'family']",['US'],,tt10627548,5.2,2675.0,5.099,5.9
Giving Voice,2020,90,['documentation'],['US'],,,,,3.878,6.2
Black Beach,2020,115,"['drama', 'thriller', 'fantasy', 'action']","['ES', 'US', 'BE']",,tt9660688,5.6,1544.0,7.192,6.0
"Berlin, Berlin",2020,80,"['comedy', 'drama', 'romance']",['DE'],,tt10556130,3.8,533.0,5.891,5.5
Kevin Hart: Zero F**ks Given,2020,69,['comedy'],['US'],,tt13433082,6.0,3342.0,5.133,6.9
The Princess Switch: Switched Again,2020,97,['romance'],"['GB', 'US']",,,,,12.298,6.9
Dragons: Rescue Riders: Hunt for the Golden Dragon,2020,46,"['action', 'comedy', 'family', 'fantasy', 'animation']",['US'],,tt11875456,5.2,153.0,7.507,6.8
"ariana grande: excuse me, i love you",2020,97,"['music', 'documentation']",['US'],,tt13615386,6.3,2540.0,28.491,8.4
Welcome to Sudden Death,2020,80,['action'],"['FR', 'JP', 'GB', 'US', 'CA']",,tt10804786,4.3,,8.443,6.3
Christmas Crossfire,2020,105,"['thriller', 'crime', 'comedy']",['DE'],,tt13446424,4.8,1359.0,10.138,4.5
Shawn Mendes: In Wonder,2020,83,"['music', 'documentation']",['US'],,tt13276386,6.5,2016.0,10.152,8.3
Canvas,2020,9,['drama'],['US'],,,,,10.171,6.5
Carmen Sandiego: To Steal or Not to Steal,2020,31,"['animation', 'action', 'family']","['CA', 'US']",,tt11767524,,,7.155,6.4
Eric Andre: Legalize Everything,2020,52,['comedy'],['US'],,tt12327104,6.1,2491.0,2.594,6.3
Really Love,2020,95,"['drama', 'romance']",['US'],,tt8722624,6.0,807.0,9.122,6.5
Making Unorthodox,2020,21,['documentation'],['DE'],,,,,1.738,8.0
Full Out 2: You Got This!,2020,90,['family'],['US'],,tt11247064,4.6,504.0,5.552,6.5
Hazel Brugger: Tropical,2020,59,['comedy'],['DE'],,tt13400146,6.4,415.0,2.379,6.0
Malibu Rescue: The Next Wave,2020,70,"['comedy', 'family', 'action']",['US'],,tt11032990,4.7,818.0,9.507,6.5
The Boys in the Band: Something Personal,2020,28,['documentation'],['US'],,tt13206842,7.2,356.0,2.481,8.5
Dance Dreams: Hot Chocolate Nutcracker,2020,80,"['documentation', 'family']",['US'],,tt8741182,7.0,339.0,4.549,7.8
The Stand at Paxton County,2020,102,"['thriller', 'drama']",['US'],,tt8362228,6.4,1069.0,5.339,6.0
Nate: A One Man Show,2020,59,['comedy'],['US'],,tt10798934,6.6,346.0,2.52,6.2
Milkwater,2020,102,['drama'],['US'],,,,,3.234,4.0
Spelling the Dream,2020,82,['documentation'],['US'],,tt6193522,6.9,716.0,5.741,7.7
Ma Rainey's Black Bottom: A Legacy Brought to Screen,2020,31,['documentation'],['US'],,,,,3.444,6.5
Angela's Christmas Wish,2020,47,"['animation', 'comedy', 'drama', 'family']","['IE', 'US']",,tt13260836,7.1,1434.0,39.273,6.4
Father Soldier Son,2020,99,"['war', 'documentation']",['US'],,tt12187586,7.3,929.0,9.731,6.2
Bulletproof 2,2020,97,"['crime', 'action', 'comedy', 'drama']",['US'],,tt9887580,3.5,609.0,11.678,6.8
You Are My Home,2020,92,['family'],['US'],,,,,4.746,7.3
London Hughes: To Catch A D*ck,2020,60,['comedy'],['US'],,tt13528526,4.7,318.0,2.472,6.6
Velvet Colección: Grand Finale,2020,82,"['comedy', 'romance']","['US', 'ES']",,tt16672800,7.2,8.0,1.96,4.0
Dark City Beneath the Beat,2020,65,"['music', 'documentation']",['US'],,tt11916314,6.7,138.0,1.97,7.0
"Rob Schneider: Asian Momma, Mexican Kids",2020,44,['comedy'],['US'],,tt12724632,5.5,716.0,4.934,6.4
Lift Like a Girl,2020,93,['documentation'],"['DK', 'EG', 'DE']",,tt7240536,7.8,208.0,1.551,7.0
The Netflix Afterparty: The Best Shows of The Worst Year,2020,59,['documentation'],['US'],,,,,2.102,6.0
George Lopez: We'll Do It for Half,2020,51,['comedy'],['US'],,tt12358794,5.7,444.0,3.02,5.6
Go! Go! Cory Carson: The Chrissy,2020,42,['animation'],"['JP', 'US', 'FR']",,,,,2.112,6.0
Spirit Riding Free: Ride Along Adventure,2020,22,"['animation', 'action', 'drama', 'family', 'western', 'comedy']",['US'],,tt13453940,5.9,60.0,2.994,8.7
A Trash Truck Christmas,2020,28,"['animation', 'comedy', 'family']",['US'],,tt13458584,5.5,212.0,22.042,6.5
Cops and Robbers,2020,8,['animation'],['US'],,tt13322484,6.9,,4.434,7.0
Hope Ranch,2020,81,['family'],['US'],,tt5244812,4.3,229.0,2.479,6.7
A New York Christmas Wedding,2020,88,"['drama', 'romance']",['US'],,tt10768194,5.3,1111.0,7.913,5.8
A Go! Go! Cory Carson Summer Camp,2020,20,['animation'],['US'],,,,,1.285,2.7
The Claudia Kishi Club,2020,17,['documentation'],['US'],,tt12411586,,,3.058,4.7
Soulmate,2020,106,['romance'],['EG'],,,,,1.54,5.8
The Magic School Bus Rides Again: The Frizz Connection,2020,44,"['animation', 'family']",['US'],,tt13150612,,,3.397,7.7
Super Monsters: Dia de los Monsters,2020,25,['animation'],"['US', 'CA']",,,,,4.43,7.6
The App That Stole Christmas,2020,63,"['drama', 'comedy']",['US'],,tt11378154,3.7,734.0,2.503,4.5
A Go! Go! Cory Carson Christmas,2020,21,"['animation', 'family']",['US'],,tt13479662,6.3,48.0,13.391,6.9
Super Monsters: Santa's Super Monster Helpers,2020,24,"['animation', 'family']",['US'],,tt13439998,4.5,25.0,3.238,7.7
True: Rainbow Rescue,2020,23,['animation'],['US'],,,,,3.517,10.0
David A. Arnold Fat Ballerina,2020,60,['comedy'],['US'],,tt11916980,7.4,71.0,2.141,4.7
Mama Drama,2020,85,['drama'],['US'],,tt12424356,6.3,8.0,,
"tick, tick... BOOM!",2021,121,['drama'],['US'],,tt8721424,7.5,96418.0,40.707,7.8
Don't Look Up,2021,138,"['scifi', 'drama', 'comedy']",['US'],,tt11286314,7.2,498447.0,115.376,7.2
Peter Rabbit 2: The Runaway,2021,93,"['fantasy', 'family', 'comedy', 'action', 'animation', 'crime', 'drama']","['US', 'AU']",,tt8376234,6.2,10714.0,120.527,7.3
The Lost Daughter,2021,122,['drama'],"['GB', 'US', 'GR']",,tt9100054,6.7,56650.0,46.069,6.6
The Mitchells vs. the Machines,2021,113,"['animation', 'comedy', 'family', 'scifi']",['US'],,tt7979580,7.6,100787.0,60.224,8.0
Red Notice,2021,117,"['comedy', 'crime', 'thriller', 'action']",['US'],,tt7991608,6.3,255356.0,390.768,6.8
The Alpinist,2021,92,['documentation'],"['US', 'AT', 'GB']",,tt11790780,8.0,7192.0,9.969,7.7
The Harder They Fall,2021,139,"['action', 'drama', 'western']",['US'],,tt10696784,6.5,57549.0,259.097,6.7
The Colony,2021,104,"['scifi', 'thriller', 'action']","['CH', 'DE']",,tt6506264,5.4,7434.0,23.892,5.6
Diana: The Musical,2021,117,['drama'],['US'],,tt12885272,4.3,1189.0,5.947,5.8
The Unforgivable,2021,112,"['drama', 'crime']","['DE', 'GB', 'US']",,tt11233960,7.1,101975.0,78.677,7.5
The Guilty,2021,90,"['drama', 'thriller', 'action', 'crime']",['US'],,tt9421570,6.3,113483.0,46.903,6.4
Till Death,2021,89,"['horror', 'thriller']",['US'],,tt11804152,5.8,19029.0,30.573,6.5
Passing,2021,98,"['drama', 'thriller']","['GB', 'US', 'CA']",,tt8893974,6.7,13553.0,44.845,6.4
Army of Thieves,2021,127,"['comedy', 'horror', 'action', 'crime', 'thriller', 'romance', 'scifi']","['DE', 'US']",,tt13024674,6.4,71036.0,205.963,6.9
Gunpowder Milkshake,2021,114,"['action', 'crime', 'thriller']","['FR', 'DE', 'US']",,tt8368408,6.0,40888.0,138.626,6.4
The Sparks Brothers,2021,140,"['documentation', 'music', 'comedy', 'history']","['GB', 'US']",,tt8610436,7.8,4416.0,7.71,7.2
Army of the Dead,2021,148,"['horror', 'thriller', 'crime', 'scifi', 'action']",['US'],,tt0993840,5.7,166882.0,128.616,6.3
14 Peaks: Nothing Is Impossible,2021,101,"['documentation', 'sport']",['US'],,tt14079374,7.8,22858.0,23.898,7.5
Bo Burnham: Inside,2021,87,"['comedy', 'drama', 'music', 'reality']",['US'],,tt14545352,8.7,44074.0,12.489,8.3
Oxygen,2021,100,"['horror', 'scifi', 'thriller', 'fantasy', 'drama']","['FR', 'US']",,tt6341832,6.5,36803.0,35.875,6.6
Like A Rolling Stone: The Life & Times of Ben Fong-Torres,2021,102,['documentation'],['US'],,tt9660510,7.9,19.0,1.4,
Kate,2021,106,"['action', 'crime', 'drama', 'thriller']","['JP', 'TH', 'US']",,tt7737528,6.2,57689.0,69.823,6.7
Worth,2021,118,"['history', 'drama']","['CA', 'GB', 'US']",,tt8009744,6.8,12745.0,29.665,6.8
Nightbooks,2021,103,"['fantasy', 'horror', 'family']","['CA', 'US']",,tt10521144,5.7,8278.0,116.672,6.4
No One Gets Out Alive,2021,85,"['thriller', 'horror', 'drama']","['RO', 'US']",,tt13056008,5.3,13913.0,125.021,6.0
The Woman in the Window,2021,102,"['thriller', 'crime', 'drama']",['US'],,tt6111574,5.7,70886.0,32.777,6.1
After We Fell,2021,99,"['drama', 'romance']","['FR', 'US']",,tt13069986,4.6,12339.0,267.501,7.1
Aftermath,2021,114,"['horror', 'thriller', 'drama']",['US'],,tt10691162,5.3,15125.0,63.255,6.5
The Witcher: Nightmare of the Wolf,2021,83,"['fantasy', 'scifi', 'animation', 'action', 'drama']","['PL', 'KR', 'US']",,tt11657662,7.2,41508.0,20.903,7.7
Prayers for the Stolen,2021,110,['drama'],"['QA', 'MX', 'US', 'CH', 'AR', 'BR', 'DE']",,tt10366574,7.3,1729.0,24.703,7.9
There's Someone Inside Your House,2021,86,"['thriller', 'horror']",['US'],,tt8150814,4.8,14421.0,71.787,5.6
Blood Red Sky,2021,121,"['fantasy', 'horror', 'thriller', 'action']","['GB', 'DE']",,tt11607896,6.1,44006.0,65.137,7.1
The Starling,2021,102,"['comedy', 'drama', 'fantasy']",['US'],,tt5164438,6.3,11733.0,34.678,7.2
Intrusion,2021,92,"['drama', 'thriller']",['US'],,tt5563324,5.3,15464.0,69.688,6.0
My Little Pony: A New Generation,2021,91,"['fantasy', 'scifi', 'drama', 'comedy', 'family', 'animation', 'action']","['CA', 'IE', 'US']",,tt10101702,6.8,3468.0,124.569,7.9
Cosmic Sin,2021,88,"['scifi', 'action']",['US'],,tt11762434,2.5,12284.0,111.295,4.2
Vivo,2021,95,"['comedy', 'animation', 'drama', 'family']",['US'],,tt6338498,6.7,17650.0,87.79,7.6
The Ice Road,2021,103,"['thriller', 'drama', 'action']",['US'],,tt3758814,5.6,37401.0,76.023,7.1
Fear Street: Part One - 1994,2021,107,"['horror', 'drama']",['US'],,tt6566576,6.2,74672.0,110.15,6.8
Night Teeth,2021,107,"['comedy', 'action', 'crime', 'drama', 'fantasy', 'horror', 'thriller']","['GB', 'US']",,tt10763820,5.6,16890.0,70.777,6.6
Love Hard,2021,104,"['comedy', 'romance']",['US'],,tt10752004,6.3,48521.0,15.982,7.1
Stowaway,2021,117,"['thriller', 'scifi', 'drama']","['DE', 'US']",,tt9203694,5.6,44054.0,21.668,5.8
Things Heard & Seen,2021,121,"['horror', 'thriller', 'drama']",['US'],,tt10962368,5.3,29915.0,13.886,5.8
Procession,2021,118,['documentation'],['US'],,tt14300912,7.2,1076.0,15.236,5.8
Bruised,2021,129,"['drama', 'sport', 'thriller']","['GB', 'US']",,tt8310474,6.1,13968.0,42.403,7.0
Dave Chappelle: The Closer,2021,72,['comedy'],['US'],,tt15523010,8.0,24903.0,9.182,7.3
Yes Day,2021,86,"['comedy', 'family']",['US'],,tt8521876,5.7,23141.0,51.078,6.9
"Bob Ross: Happy Accidents, Betrayal & Greed",2021,92,['documentation'],"['US', 'NL']",,tt14539744,6.9,5674.0,11.287,6.9
Fear Street: Part Two - 1978,2021,109,"['drama', 'horror']",['US'],,tt9701940,6.7,58277.0,93.542,7.3
The Lovebirds,2021,87,"['action', 'romance', 'comedy', 'crime', 'thriller']",['US'],,tt8851668,6.0,25460.0,8.69,5.8
Final Account,2021,94,['documentation'],"['US', 'GB']",,tt12789212,7.1,950.0,4.483,7.1
Awake,2021,96,"['scifi', 'thriller', 'action', 'drama']",['US'],,tt10418662,4.8,20828.0,177.612,6.0
The God Committee,2021,98,"['drama', 'thriller']",['US'],,tt6852526,5.8,3761.0,14.702,7.1
Malcolm & Marie,2021,106,"['drama', 'romance']",['US'],,tt12676326,6.6,35760.0,27.204,7.1
The White Tiger,2021,125,"['drama', 'crime']","['IN', 'SG', 'US']",,tt6571548,7.1,58190.0,16.464,6.9
Seaspiracy,2021,80,['documentation'],['US'],,tt14152756,8.1,29604.0,9.255,7.9
Fatherhood,2021,109,"['drama', 'comedy']","['US', 'CA']",,tt4733624,6.6,34661.0,63.934,7.6
Moxie,2021,111,"['comedy', 'drama', 'music']",['US'],,tt7737700,6.7,24003.0,32.307,7.4
Britney vs. Spears,2021,93,"['documentation', 'music']",['US'],,tt15469820,6.4,6612.0,10.209,7.2
Back to the Outback,2021,95,"['family', 'animation', 'comedy']","['US', 'AU']",,tt13575806,6.5,7328.0,215.229,7.7
America: The Motion Picture,2021,98,"['action', 'animation', 'comedy', 'fantasy', 'history', 'scifi', 'war']",['US'],,tt6733874,5.6,6165.0,62.164,5.8
Audible,2021,39,['documentation'],['US'],,tt12771540,5.3,,6.782,7.0
The Block Island Sound,2021,103,"['horror', 'scifi', 'thriller']",['US'],,tt8747160,5.3,7558.0,7.757,5.2
Rita Moreno: Just a Girl Who Decided to Go for It,2021,90,['documentation'],['US'],,tt10741846,7.7,711.0,3.933,7.1
Sweet Girl,2021,110,"['drama', 'thriller', 'action']",['US'],,tt10731768,5.5,30580.0,114.132,6.8
Fear Street: 1666,2021,114,['horror'],['US'],,,,,65.826,7.3
Schumacher,2021,112,"['sport', 'documentation']",['DE'],,tt10322274,7.4,21558.0,16.451,7.3
Wish Dragon,2021,99,"['fantasy', 'comedy', 'family', 'romance', 'animation']","['CN', 'US']",,tt5562070,7.2,24712.0,129.238,8.1
Blue Miracle,2021,95,"['drama', 'family']","['MX', 'US']",,tt7084386,6.6,6432.0,28.612,7.5
Deadly Illusions,2021,114,['thriller'],['US'],,,,,23.683,5.0
Good on Paper,2021,92,"['romance', 'comedy']",['US'],,tt8231668,5.6,11401.0,19.651,5.6
Aileen Wuornos: American Boogeywoman,2021,85,"['drama', 'horror', 'thriller']",['US'],,tt14265992,3.6,1349.0,9.607,4.9
Operation Varsity Blues: The College Admissions Scandal,2021,100,"['drama', 'documentation', 'crime']",['US'],,tt14111734,6.9,7993.0,12.019,7.0
Nate Bargatze: The Greatest Average American,2021,60,['comedy'],['US'],,tt14078164,7.3,1295.0,3.751,7.1
Finding 'Ohana,2021,123,"['comedy', 'family', 'action']",['US'],,tt10332588,6.1,9819.0,52.678,6.5
To All the Boys: Always and Forever,2021,115,"['romance', 'comedy', 'drama']",['US'],,tt10676012,6.3,24232.0,44.182,7.7
He's All That,2021,91,"['comedy', 'romance']",['US'],,tt4590256,4.3,23474.0,82.882,6.8
Misha and the Wolves,2021,90,"['documentation', 'drama']","['BE', 'GB', 'DE']",,tt13648220,6.7,2303.0,13.294,7.1
Never Back Down: Revolt,2021,89,"['drama', 'sport', 'action', 'crime']",['US'],,tt13470094,3.9,482.0,108.373,6.6
Mixtape,2021,94,"['comedy', 'drama', 'family', 'romance']",['US'],,tt1587420,6.6,3000.0,22.899,7.1
Untold: Malice at the Palace,2021,69,"['crime', 'documentation', 'sport']",['US'],,tt15085802,7.5,7532.0,14.189,7.0
Death to 2021,2021,60,['comedy'],"['GB', 'US']",,tt16301388,6.3,14315.0,10.912,6.0
Extinct,2021,85,"['comedy', 'family', 'animation']","['US', 'CA', 'CN']",,tt8241000,5.4,2393.0,140.949,6.5
Prey,2021,87,"['drama', 'thriller']",['DE'],,tt15198608,4.3,7084.0,76.039,4.6
Shiny_Flakes: The Teenage Drug Lord,2021,96,"['crime', 'documentation']",['DE'],,tt15036416,7.3,4529.0,16.627,7.8
Pray Away,2021,101,['documentation'],['US'],,tt11224358,6.5,2714.0,11.352,7.0
Afterlife of the Party,2021,109,"['fantasy', 'drama', 'romance', 'comedy']",['US'],,tt11742798,5.7,8223.0,40.022,6.9
40 Love,2021,98,['comedy'],"['US', 'MX']",,,,,2.497,3.0
The Seventh Day,2021,87,['horror'],['US'],,tt11263022,4.5,4248.0,80.344,5.5
Thunder Force,2021,107,"['scifi', 'comedy', 'fantasy', 'action']",['US'],,tt10121392,4.4,40788.0,109.493,5.6
A Castle for Christmas,2021,98,"['romance', 'comedy', 'drama', 'family']","['US', 'GB']",,tt13070602,5.5,11727.0,17.704,5.8
Outside the Wire,2021,116,"['scifi', 'thriller', 'action', 'fantasy']",['US'],,tt10451914,5.4,41562.0,114.758,6.4
The Loud House Movie,2021,83,"['animation', 'action', 'thriller', 'fantasy', 'drama', 'family', 'music', 'comedy']",['US'],,tt6714432,6.2,1893.0,97.251,7.7
Lead Me Home,2021,40,['documentation'],['US'],,tt15339848,7.1,,16.605,6.7
Trollhunters: Rise of the Titans,2021,104,"['comedy', 'drama', 'family', 'fantasy', 'animation', 'action']",['US'],,tt12851396,6.7,4614.0,120.75,7.8
Bridgerton - The Afterparty,2021,38,[],['US'],,,,,,
The Kissing Booth 3,2021,112,"['romance', 'comedy']","['US', 'ZA', 'GB']",,tt12783454,4.7,15536.0,107.078,7.1
Found,2021,97,"['documentation', 'drama']","['US', 'CN']",,tt13622146,7.5,1145.0,17.877,7.6
Brian Regan: On the Rocks,2021,58,['comedy'],['US'],,tt13926994,6.9,601.0,3.399,6.8
Monster,2021,98,"['drama', 'crime']","['CA', 'US']",,tt10229074,6.5,5574.0,12.751,6.5
This Is the Night,2021,100,"['drama', 'comedy']",['US'],,tt8430548,5.5,556.0,6.178,7.3
A Week Away,2021,94,"['drama', 'family', 'romance']",['US'],,tt11388278,5.7,4465.0,29.594,7.0
The Witcher: Fireplace,2021,59,[],['US'],,,,,6.254,5.5
Skater Girl,2021,107,"['drama', 'family', 'sport']","['IN', 'US']",,tt6964940,6.6,4180.0,16.29,7.5
Penguin Bloom,2021,95,['drama'],"['AU', 'US']",,tt6317656,6.8,9792.0,21.281,7.1
The Devil Below,2021,89,"['horror', 'thriller']",['US'],,tt8299850,4.2,4093.0,11.289,5.1
Breaking Boundaries: The Science of Our Planet,2021,73,['documentation'],['US'],,tt14539726,7.8,2534.0,10.217,7.5
Why Did You Kill Me?,2021,83,"['documentation', 'crime']",['US'],,tt14318430,5.6,4057.0,12.754,6.2
Attack of the Hollywood Clichés!,2021,59,['documentation'],"['US', 'GB']",,,,,5.632,6.2
Escape the Undertaker,2021,31,['horror'],['US'],,tt15387782,4.3,394.0,75.943,5.2
Blood Brothers: Malcolm X & Muhammad Ali,2021,95,"['documentation', 'history', 'sport']",['US'],,tt15095938,6.9,906.0,12.154,7.5
Biking Borders - eine etwas andere Reise,2021,89,['documentation'],['DE'],,tt11188850,7.7,888.0,2.16,7.3
The Minimalists: Less Is Now,2021,53,['documentation'],['US'],,tt13583144,5.9,4027.0,10.169,6.5
Making The Billion Dollar Code,2021,28,['documentation'],['DE'],,,,,1.61,8.5
Amy Tan: Unintended Memoir,2021,101,['documentation'],['US'],,tt10393074,7.7,307.0,3.404,8.3
Two Distant Strangers,2021,32,['drama'],['US'],,tt13472984,,,10.613,7.4
7 Yards: The Chris Norton Story,2021,93,['documentation'],['US'],,tt12443702,7.8,258.0,2.839,7.3
Untold: Breaking Point,2021,79,"['documentation', 'sport']",['US'],,tt15101938,7.6,2400.0,6.926,8.0
A California Christmas: City Lights,2021,105,"['romance', 'comedy', 'drama']",['US'],,tt13701962,5.5,2231.0,20.068,6.7
The Phantom,2021,81,"['crime', 'documentation']","['GB', 'US']",,tt14597294,6.4,709.0,3.953,6.0
Lady Boss: The Jackie Collins Story,2021,96,['documentation'],"['GB', 'US']",,tt13244024,6.8,383.0,2.996,
Theo Von: Regular People,2021,61,['comedy'],['US'],,tt15579188,5.1,729.0,3.946,7.0
Je suis Karl,2021,126,"['drama', 'thriller', 'european', 'romance']","['CZ', 'DE']",,tt9205538,5.4,889.0,16.368,5.3
Jonas Brothers Family Roast,2021,68,"['music', 'comedy']",['US'],,tt15763882,5.1,1579.0,7.869,7.1
Barbie & Chelsea: The Lost Birthday,2021,60,['animation'],['US'],,tt14317062,,,69.129,7.2
"Barbie: Big City, Big Dreams",2021,62,"['animation', 'family']",['US'],,tt15053428,5.8,258.0,182.312,7.1
Black Island,2021,104,"['thriller', 'drama']",['DE'],,tt12881516,5.1,2697.0,72.304,6.1
The Princess Switch 3: Romancing the Star,2021,106,"['romance', 'comedy', 'drama', 'family']",['US'],,tt14731142,5.5,5618.0,53.866,6.9
Biggie: I Got a Story to Tell,2021,97,"['music', 'documentation']",['US'],,tt14058484,6.8,4934.0,13.293,7.1
Camp Confidential: America's Secret Nazis,2021,34,"['animation', 'history', 'documentation']",['US'],,tt15470770,6.3,,22.093,7.1
The Wonderful: Stories from the Space Station,2021,129,['documentation'],['US'],,tt13368696,,,4.305,7.0
